2021-07-11T08:41:38Z,9.53149999,40.92480692,0
2021-07-11T08:42:05Z,9.53227698,40.92465499,0
2021-07-11T08:43:14Z,9.53447289,40.92402267,0
2021-07-11T08:43:38Z,9.53507712,40.92375832,0
2021-07-11T08:44:20Z,9.53649238,40.92333839,0
2021-07-11T08:45:32Z,9.53913542,40.92280786,0
2021-07-11T08:46:38Z,9.5414198,40.92215599,0
2021-07-11T08:47:41Z,9.54365693,40.92185939,0
2021-07-11T08:47:56Z,9.54436714,40.9219084,0
2021-07-11T08:48:56Z,9.54708559,40.92184295,0
2021-07-11T08:49:17Z,9.54803791,40.92195366,0
2021-07-11T08:51:50Z,9.55545351,40.92217983,0
2021-07-11T08:52:52Z,9.5585426,40.92214985,0
2021-07-11T08:53:55Z,9.56150535,40.9222368,0
2021-07-11T08:54:52Z,9.56432909,40.92216132,0
2021-07-11T08:56:13Z,9.56821144,40.92247051,0
2021-07-11T08:56:37Z,9.56941673,40.92248393,0
2021-07-11T08:57:22Z,9.57149425,40.92278503,0
2021-07-11T08:57:46Z,9.57251358,40.92307735,0
2021-07-11T08:58:16Z,9.57378865,40.92364428,0
2021-07-11T08:59:04Z,9.57567203,40.9247407,0
2021-07-11T08:59:43Z,9.57694393,40.92581359,0
2021-07-11T09:00:40Z,9.57900972,40.9272756,0
2021-07-11T09:00:46Z,9.57919371,40.92749546,0
2021-07-11T09:01:10Z,9.58004738,40.92798327,0
2021-07-11T09:01:22Z,9.58042673,40.92832656,0
2021-07-11T09:01:55Z,9.58166431,40.92911474,0
2021-07-11T09:03:13Z,9.58445704,40.931202,0
2021-07-11T09:04:01Z,9.58624743,40.93245024,0
2021-07-11T09:04:19Z,9.58694138,40.93284528,0
2021-07-11T09:04:25Z,9.58712418,40.93305146,0
2021-07-11T09:05:13Z,9.5888251,40.93426636,0
2021-07-11T09:05:19Z,9.58903352,40.93451134,0
2021-07-11T09:05:58Z,9.59044917,40.9353882,0
2021-07-11T09:06:37Z,9.59181294,40.93644234,0
2021-07-11T09:06:52Z,9.59238251,40.93678677,0
2021-07-11T09:08:25Z,9.59551091,40.93925534,0
2021-07-11T09:09:01Z,9.59689804,40.9400171,0
2021-07-11T09:09:40Z,9.59838129,40.94104798,0
2021-07-11T09:09:46Z,9.59858589,40.94130209,0
2021-07-11T09:09:55Z,9.59888728,40.94144247,0
2021-07-11T09:11:13Z,9.60145236,40.94360165,0
2021-07-11T09:12:46Z,9.60475491,40.94595646,0
2021-07-11T09:13:31Z,9.60618285,40.9472755,0
2021-07-11T09:14:55Z,9.60898039,40.94945856,0
2021-07-11T09:15:37Z,9.61059034,40.95062426,0
2021-07-11T09:15:55Z,9.61133088,40.95101947,0
2021-07-11T09:17:01Z,9.61364148,40.95262687,0
2021-07-11T09:17:28Z,9.61459558,40.95337816,0
2021-07-11T09:17:34Z,9.61487785,40.953719,0
2021-07-11T09:17:46Z,9.61520533,40.95392029,0
2021-07-11T09:18:04Z,9.61597656,40.95426669,0
2021-07-11T09:19:19Z,9.6193362,40.95544845,0
2021-07-11T09:20:34Z,9.62242041,40.95691384,0
2021-07-11T09:20:49Z,9.62309944,40.95710506,0
2021-07-11T09:21:40Z,9.62535643,40.95802197,0
2021-07-11T09:22:34Z,9.6278063,40.95872369,0
2021-07-11T09:22:49Z,9.62848071,40.95902318,0
2021-07-11T09:23:31Z,9.63034608,40.95954003,0
2021-07-11T09:24:04Z,9.63192723,40.96010948,0
2021-07-11T09:24:22Z,9.632736,40.96028442,0
2021-07-11T09:26:04Z,9.6374353,40.96173123,0
2021-07-11T09:28:52Z,9.64502221,40.96426677,0
2021-07-11T09:30:04Z,9.64844933,40.96526938,0
2021-07-11T09:30:31Z,9.6496177,40.96576055,0
2021-07-11T09:30:55Z,9.65078358,40.96607308,0
2021-07-11T09:31:19Z,9.65182532,40.966465,0
2021-07-11T09:31:37Z,9.65271044,40.966667,0
2021-07-11T09:33:01Z,9.65652466,40.96793091,0
2021-07-11T09:33:16Z,9.6571942,40.96821638,0
2021-07-11T09:34:25Z,9.66044247,40.96919939,0
2021-07-11T09:34:40Z,9.66107988,40.96947122,0
2021-07-11T09:35:10Z,9.66209026,40.97037089,0
2021-07-11T09:35:55Z,9.66313899,40.97179992,0
2021-07-11T09:36:46Z,9.66474903,40.97336025,0
2021-07-11T09:37:28Z,9.66589131,40.97468803,0
2021-07-11T09:38:37Z,9.66758091,40.97704629,0
2021-07-11T09:39:13Z,9.66818442,40.97830046,0
2021-07-11T09:39:40Z,9.66841419,40.9792873,0
2021-07-11T09:39:58Z,9.66867377,40.97995009,0
2021-07-11T09:40:46Z,9.6695767,40.9816673,0
2021-07-11T09:41:52Z,9.67035339,40.98406767,0
2021-07-11T09:42:49Z,9.67103146,40.98557433,0
2021-07-11T09:43:58Z,9.67138721,40.98785709,0
2021-07-11T09:44:19Z,9.67136754,40.98863249,0
2021-07-11T09:44:40Z,9.67149371,40.98944845,0
2021-07-11T09:45:37Z,9.67235777,40.99161515,0
2021-07-11T09:45:52Z,9.67245305,40.99219848,0
