,11.56384,48.13121,0
,11.56371,48.13124,0
,11.56366,48.13123,0
,11.56364,48.13121,0
,11.56326,48.13158,0
,11.56312,48.1317,0
,11.56323,48.13176,0
,11.56384,48.13204,0
,11.5649,48.1326,0
,11.56505,48.13269,0
,11.56575,48.13302,0
,11.56612,48.13315,0
,11.56631,48.13314,0
,11.56639,48.13315,0
,11.56644,48.13316,0
,11.56654,48.13316,0
,11.56668,48.13314,0
,11.56683,48.13308,0
,11.56703,48.13279,0
,11.56711,48.13271,0
,11.56717,48.13268,0
,11.56728,48.13264,0
,11.5674,48.13262,0
,11.56753,48.13261,0
,11.56811,48.13261,0
,11.56824,48.13259,0
,11.56839,48.13255,0
,11.5686,48.13246,0
,11.56876,48.13236,0
,11.56886,48.13228,0
,11.56888,48.13228,0
,11.56889,48.13227,0
,11.56896,48.13226,0
,11.56996,48.1319,0
,11.57001,48.13189,0
,11.57004,48.13187,0
,11.57014,48.13185,0
,11.57023,48.1318,0
,11.57037,48.1318,0
,11.57051,48.13182,0
,11.57055,48.13182,0
,11.57081,48.13187,0
,11.57085,48.13189,0
,11.57091,48.13191,0
,11.57127,48.13162,0
,11.57168,48.13125,0
,11.57266,48.13052,0
,11.57266,48.13051,0
,11.57271,48.13048,0
,11.5741,48.12945,0
,11.57415,48.12942,0
,11.57419,48.12938,0
,11.57488,48.12887,0
,11.57499,48.1288,0
,11.57499,48.12879,0
,11.57542,48.12848,0
,11.57543,48.12844,0
,11.57545,48.12841,0
,11.57634,48.12774,0
,11.57636,48.12773,0
,11.57641,48.12768,0
,11.57693,48.1273,0
,11.57694,48.12728,0
,11.57756,48.12683,0
,11.57776,48.12666,0
,11.57777,48.12666,0
,11.57771,48.12662,0
,11.5777,48.1266,0
,11.57768,48.12659,0
,11.57768,48.12652,0
,11.57769,48.12651,0
,11.57769,48.12648,0
,11.57771,48.12645,0
,11.57781,48.12635,0
,11.57764,48.12623,0
,11.57762,48.12623,0
,11.57733,48.12607,0
,11.57719,48.12597,0
,11.57711,48.12586,0
,11.57705,48.12588,0
,11.57683,48.12592,0
,11.57663,48.12593,0
,11.5764,48.12597,0
,11.5766,48.12607,0
,11.5773,48.12646,0
,11.57731,48.12646,0
,11.57738,48.12651,0
,11.57743,48.12657,0
,11.57761,48.12666,0
,11.57764,48.12667,0
,11.57791,48.12682,0
,11.57796,48.12686,0
,11.57813,48.12695,0
,11.57822,48.12698,0
,11.57831,48.12702,0
,11.57834,48.12702,0
,11.5785,48.12706,0
,11.57858,48.12709,0
,11.57883,48.12723,0
,11.57902,48.12732,0
,11.57905,48.12734,0
,11.57924,48.12739,0
,11.57926,48.1274,0
,11.57953,48.12743,0
,11.57959,48.12745,0
,11.57966,48.12746,0
,11.57973,48.12749,0
,11.58006,48.12753,0
,11.5801,48.12755,0
,11.58016,48.12757,0
,11.58022,48.1276,0
,11.58025,48.12762,0
,11.58029,48.12766,0
,11.58031,48.12769,0
,11.58055,48.12784,0
,11.58065,48.12792,0
,11.58102,48.12808,0
,11.58114,48.1281,0
,11.58136,48.12809,0
,11.58165,48.12805,0
,11.58168,48.12805,0
,11.5817,48.12804,0
,11.58262,48.12801,0
,11.58289,48.12803,0
,11.5832,48.1281,0
,11.58347,48.12819,0
,11.58358,48.12825,0
,11.5839,48.12839,0
,11.58421,48.1286,0
,11.585,48.12931,0
,11.585,48.12932,0
,11.58519,48.12948,0
,11.58532,48.12941,0
,11.58618,48.13017,0
,11.58648,48.13041,0
,11.58669,48.13056,0
,11.58683,48.13068,0
,11.58722,48.13097,0
,11.5872,48.13101,0
,11.58719,48.13105,0
,11.58721,48.1311,0
,11.58722,48.13114,0
,11.58726,48.13121,0
,11.58742,48.13142,0
,11.58758,48.13177,0
,11.58761,48.13182,0
,11.58772,48.13195,0
,11.58809,48.1325,0
,11.58826,48.13272,0
,11.5883,48.13274,0
,11.58864,48.13281,0
,11.58867,48.13281,0
,11.58875,48.13284,0
,11.58879,48.13293,0
,11.58917,48.13351,0
,11.58923,48.13359,0
,11.58934,48.13368,0
,11.58962,48.134,0
,11.58969,48.13405,0
,11.58979,48.13417,0
,11.58988,48.1342,0
,11.59002,48.13423,0
,11.59005,48.13423,0
,11.59023,48.13428,0
,11.59029,48.13431,0
,11.59032,48.13431,0
,11.59061,48.13441,0
,11.5907,48.13459,0
,11.59074,48.13468,0
,11.59079,48.13475,0
,11.5909,48.13498,0
,11.59093,48.13503,0
,11.59104,48.1351,0
,11.59107,48.13513,0
,11.59109,48.13516,0
,11.59111,48.13522,0
,11.59112,48.13522,0
,11.59112,48.13523,0
,11.59113,48.13523,0
,11.59123,48.13526,0
,11.59124,48.13527,0
,11.59126,48.13528,0
,11.59126,48.13529,0
,11.59135,48.13536,0
,11.59141,48.13543,0
,11.59141,48.13544,0
,11.59154,48.13559,0
,11.59155,48.13562,0
,11.59194,48.13606,0
,11.59218,48.13627,0
,11.59234,48.13638,0
,11.59252,48.13649,0
,11.59258,48.13652,0
,11.5926,48.13654,0
,11.59261,48.13654,0
,11.59265,48.13659,0
,11.59265,48.1366,0
,11.59267,48.13663,0
,11.59272,48.1368,0
,11.59276,48.13689,0
,11.59276,48.1369,0
,11.59286,48.13696,0
,11.5929,48.13704,0
,11.59306,48.1371,0
,11.59313,48.1371,0
,11.59312,48.13723,0
,11.59309,48.13739,0
,11.5931,48.13749,0
,11.59314,48.13757,0
,11.59318,48.13761,0
,11.59326,48.13765,0
,11.59326,48.13767,0
,11.5933,48.13783,0
,11.59349,48.13821,0
,11.5935,48.13821,0
,11.59352,48.13826,0
,11.59367,48.13849,0
,11.59371,48.13854,0
,11.59372,48.13856,0
,11.59384,48.1387,0
,11.59389,48.13877,0
,11.59408,48.13897,0
,11.5941,48.139,0
,11.59411,48.139,0
,11.5942,48.13907,0
,11.59423,48.13908,0
,11.59427,48.13916,0
,11.59433,48.13923,0
,11.59452,48.13941,0
,11.59464,48.13955,0
,11.59488,48.13978,0
,11.59523,48.14055,0
,11.59529,48.1407,0
,11.5953,48.14071,0
,11.59553,48.14114,0
,11.5957,48.14138,0
,11.59574,48.14145,0
,11.59576,48.14155,0
,11.5958,48.14165,0
,11.59581,48.1417,0
,11.59585,48.14174,0
,11.59589,48.14181,0
,11.5959,48.14189,0
,11.59593,48.14196,0
,11.59594,48.14202,0
,11.59594,48.14207,0
,11.59611,48.14249,0
,11.59612,48.14257,0
,11.59614,48.14261,0
,11.59614,48.14262,0
,11.59616,48.14265,0
,11.5962,48.14266,0
,11.59625,48.14269,0
,11.59637,48.14279,0
,11.5964,48.14283,0
,11.59651,48.1431,0
,11.59657,48.1433,0
,11.59659,48.14334,0
,11.59661,48.14346,0
,11.59661,48.14348,0
,11.59665,48.14364,0
,11.59671,48.14394,0
,11.59674,48.144,0
,11.59677,48.14429,0
,11.59698,48.14525,0
,11.59701,48.14545,0
,11.59704,48.14553,0
,11.59712,48.14585,0
,11.59736,48.14662,0
,11.59751,48.147,0
,11.59768,48.14737,0
,11.59808,48.14794,0
,11.5982,48.14809,0
,11.59875,48.14862,0
,11.59877,48.14875,0
,11.59879,48.14879,0
,11.59882,48.14882,0
,11.59894,48.14897,0
,11.59904,48.14907,0
,11.59918,48.14915,0
,11.59942,48.14927,0
,11.59947,48.14929,0
,11.60011,48.14991,0
,11.60015,48.14996,0
,11.60024,48.15004,0
,11.60069,48.1505,0
,11.60074,48.15053,0
,11.60077,48.15054,0
,11.6007,48.15061,0
,11.6007,48.15063,0
,11.60117,48.15114,0
,11.60117,48.15115,0
,11.60159,48.1516,0
,11.6016,48.15162,0
,11.60271,48.1528,0
,11.60302,48.15315,0
,11.60322,48.15335,0
,11.60355,48.15364,0
,11.60367,48.15377,0
,11.60364,48.15379,0
,11.6037,48.15386,0
,11.60371,48.15388,0
,11.6039,48.15409,0
,11.60392,48.1541,0
,11.60476,48.15502,0
,11.60496,48.15522,0
,11.60551,48.15586,0
,11.60574,48.15609,0
,11.60583,48.15621,0
,11.60615,48.15656,0
,11.60615,48.15657,0
,11.60618,48.15659,0
,11.60624,48.15667,0
,11.60629,48.15672,0
,11.6063,48.15672,0
,11.60639,48.15682,0
,11.60677,48.15713,0
,11.60677,48.15714,0
,11.60698,48.1573,0
,11.60743,48.15756,0
,11.60747,48.15762,0
,11.6075,48.15765,0
,11.60785,48.15833,0
,11.60793,48.15845,0
,11.60837,48.15896,0
,11.60839,48.15897,0
,11.6085,48.1591,0
,11.60866,48.15926,0
,11.60867,48.15928,0
,11.60907,48.15973,0
,11.60909,48.15974,0
,11.60917,48.15982,0
,11.60961,48.16034,0
,11.60972,48.16044,0
,11.61004,48.16078,0
,11.61094,48.16182,0
,11.61235,48.16336,0
,11.61239,48.16342,0
,11.6128,48.16388,0
,11.6128,48.16389,0
,11.61295,48.16404,0
,11.61392,48.16511,0
,11.61392,48.16512,0
,11.61424,48.16544,0
,11.61532,48.16666,0
,11.61548,48.16686,0
